,tsne1,tsne2,tsne3,class
286,34.65762,490.7195,-169.125,WA
287,348.25034,392.33252,245.37245,WA
288,434.6499,226.21986,-94.32392,WA
289,413.66403,328.9801,-138.36063,WA
290,-205.20493,617.2932,-229.31847,WA
291,431.0091,-120.73926,58.695835,WA
292,440.91852,-177.43777,148.05324,WA
293,-176.46306,504.99988,-5.6432867,WA
294,-397.2251,-346.14365,-38.61415,WA
295,-466.26813,-298.46143,-35.181942,WA
296,-462.75766,-292.62512,-219.19589,WA
297,106.87141,251.49164,286.5658,WA
298,-33.374214,-283.7352,-469.9761,WA
299,-43.856236,599.0887,-50.399315,WA
300,247.25047,18.623335,-167.28082,WA
301,243.52078,64.625656,-95.68385,WA
302,-97.880295,-172.31851,232.67784,WA
303,434.66284,-298.95398,42.524864,WA
304,484.69977,-268.70508,7.2879896,WA
305,-277.7855,-101.722984,229.06985,WA
306,7.993247,231.07288,-200.6434,WA
307,59.21937,253.48647,-104.263626,WA
308,-0.9066407,178.13362,-272.25888,WA
309,216.71811,-43.090366,-22.646255,WA
310,-30.768333,126.34006,260.96057,WA
311,-10.369249,237.30637,-379.22876,WA
312,-154.40898,170.67586,-457.0444,WA
313,-281.2843,39.28816,-475.47208,WA
314,-90.123085,74.77718,-561.37616,WA
315,-346.19638,265.974,125.162415,WA
316,-272.85886,278.3704,90.987724,WA
317,-15.252435,-38.4891,-112.10555,WA
318,56.626804,-497.96704,-197.98401,WA
319,511.35355,170.05605,-99.42507,WA
320,244.13843,153.48653,-382.96603,WA
321,291.32025,26.72342,5.4886065,WA
322,198.68323,142.09714,-18.01705,WA
323,201.62685,58.917995,-0.46456823,WA
324,-104.689064,-293.32562,-297.31876,WA
325,-120.01507,-14.316802,365.93652,WA
326,-183.24327,-108.75024,366.84912,WA
327,-329.3726,65.756775,-367.91464,WA
328,-298.81726,105.55694,-417.5737,WA
329,-431.25015,-153.9693,-147.47926,WA
330,112.451,93.22575,-48.474037,WA
331,67.411026,57.44598,332.86823,WA
332,65.82346,25.659607,422.7944,WA
333,-409.66556,-263.9639,117.17966,WA
334,229.95518,18.286648,-291.67355,WA
335,-165.78717,6.4765472,268.55795,WA
336,380.37994,-7.923554,96.52149,WA
337,356.51276,-106.44071,129.77052,WA
338,334.28015,-82.73375,62.396957,WA
339,331.1993,29.55411,273.95685,WA
340,307.0526,24.870857,202.71687,WA
341,-204.11794,45.682922,459.98547,WA
342,-209.22588,-116.71977,-422.44232,WA
343,85.34479,146.8967,-306.59418,WA
344,-28.834688,-219.91927,-128.32018,WA
345,-30.889702,511.95468,-56.173058,WA
346,198.1117,535.2238,-15.160095,WA
347,275.46127,497.02362,-15.355653,WA
348,-126.10668,579.26843,-231.17741,WA
349,75.75471,-106.06937,152.75603,WA
350,501.62552,194.03456,-235.88054,WA
351,34.40247,-316.5164,149.32202,WA
352,55.362507,378.43445,0.94336027,WA
353,225.59267,-193.37181,264.41083,WA
354,7.701402,39.961212,542.2476,WA
355,60.64966,-133.59192,269.75128,WA
356,70.5446,-35.8848,517.9268,WA
357,5.8347993,61.53355,-18.106668,WA
358,150.79012,-111.1481,232.95416,WA
359,40.518707,68.71026,53.169033,WA
360,99.9408,463.554,-256.49106,WA
361,245.99837,-25.03331,113.681015,WA
362,173.31667,-290.19284,48.19808,WA
363,34.10202,-262.94888,28.006947,WA
364,103.54496,-299.65967,-10.972038,WA
365,46.081787,265.21985,452.17645,WA
366,222.99724,72.06601,76.51446,WA
367,-70.41561,296.524,74.22215,WA
368,-101.99745,390.57285,25.739063,WA
369,-136.96703,134.16148,-568.306,WA
370,138.60162,201.1612,210.00374,WA
371,133.256,11.604252,28.601221,WA
372,3.2559793,-138.8031,28.01224,MM
373,89.50519,-61.444492,72.388016,MM
374,42.41447,-51.118156,12.912756,MM
375,370.15546,-195.65218,73.95761,MM
376,298.131,-180.98273,113.273895,MM
377,321.77902,-163.37721,20.657694,MM
378,100.84789,147.46222,22.102888,MM
379,48.027042,231.38689,98.56261,MM
380,-5.0343227,298.7303,22.60298,MM
381,-221.4311,109.10548,-574.524,MM
382,117.25233,200.92381,-144.04684,MM
383,152.80084,214.90051,-65.95769,MM
384,339.75186,374.28763,96.66652,MM
385,147.69156,451.5209,-148.36473,MM
386,197.61327,523.14825,75.87328,MM
387,-55.806854,0.98228085,283.84906,MM
388,-58.900826,107.256546,97.241615,MM
389,263.53848,-140.78873,-139.05617,MM
390,187.29333,337.0787,213.02141,MM
391,371.8095,-60.940598,-199.77507,MM
392,92.23847,-19.928242,248.03517,MM
393,-16.795998,53.806458,402.2828,MM
394,-112.869,113.70319,211.25711,MM
395,259.37402,-82.92059,242.54228,MM
396,-107.82507,190.6574,-525.0406,MM
397,-120.28027,200.7806,-209.51956,MM
398,-66.43217,134.17157,-224.35161,MM
399,-367.9374,-42.72171,402.86874,MM
400,-362.91382,-113.11004,415.42563,MM
401,35.54238,572.02844,-135.12053,MM
402,-291.05286,90.90231,-543.6594,MM
403,-210.38919,252.72609,-202.58554,MM
404,150.01866,122.48505,-145.77948,MM
405,-69.13113,386.45947,-309.4908,MM
406,56.59309,120.95014,-134.87639,MM
407,-303.94012,-287.4615,362.44547,MM
408,-302.78882,413.04892,-212.78622,MM
409,-192.39285,100.23525,-303.43448,MM
410,-226.82999,265.28067,37.95063,MM
411,-123.153725,-21.417648,-220.0892,MM
412,-47.509968,-357.905,7.460133,MM
413,-175.37082,27.179338,-188.91885,MM
414,-43.250446,-473.4921,-286.8336,MM
415,297.62256,533.51056,-251.23932,MM
416,-283.86734,84.06077,199.54776,MM
417,-42.221592,-148.09589,-280.56937,MM
418,-87.84974,58.116524,552.7615,MM
419,68.07199,-147.60333,-348.46213,MM
420,-39.51928,367.2302,-101.36244,MM
421,110.05044,601.05084,-206.30339,MM
422,-47.32752,297.99445,-122.07017,MM
423,-355.59338,-160.8497,254.63472,MM
424,114.5843,-160.3365,-12.141758,MM
425,189.2274,373.21695,21.051062,MM
426,83.28667,-48.313236,-246.68787,MM
427,159.5979,-107.48033,-246.49258,MM
428,242.53035,-142.0637,-240.71843,MM
429,-18.18477,177.85667,-65.553825,MM
430,178.03638,287.9393,-29.722265,MM
431,-107.098434,342.08118,-32.86679,MM
