,tsne1,tsne2,tsne3,class
267,4.4924407,-10.39341,4.4571686,KQ
268,4.429713,-8.010196,4.771562,KQ
269,5.6868777,-8.203194,7.6684284,KQ
270,6.2466884,-7.569264,2.4804657,KQ
271,6.8041983,-7.567749,10.711938,KQ
272,10.92887,-3.967455,3.5589168,KQ
273,-6.68583,-16.746939,15.551848,KQ
274,1.7043214,-9.576496,3.1428761,KQ
275,7.2776957,-11.505909,6.145666,KQ
276,6.7265353,-10.66331,2.3298626,KQ
277,6.7982187,-7.9817524,-2.1565163,KQ
278,7.538112,-8.311138,4.9222555,KQ
279,8.446643,-5.030546,3.9760163,KQ
280,10.134707,-9.694176,3.4794028,KQ
281,-1.3584846,-11.796948,3.943583,KQ
282,-14.4317255,18.538559,10.230107,KQ
283,-0.039214484,-10.42854,6.0257964,KQ
284,20.65457,13.043377,-1.879025,KQ
285,-9.6605,30.044376,10.128465,KQ
286,0.7377938,29.571804,6.5496273,KQ
287,19.18695,-3.1214547,-4.504261,KQ
288,15.648867,-4.642111,-4.859769,KQ
289,17.5759,-5.60753,-3.5599942,KQ
290,4.29812,31.007019,4.0393887,KQ
291,1.4870865,27.38311,1.2262564,KQ
292,4.3948197,24.753464,2.7236805,KQ
293,2.4560335,-7.1149025,21.85411,AR
294,15.149234,-5.109006,19.823288,AR
295,4.651726,-5.0314474,21.625387,AR
296,-4.7696543,-9.614891,12.318456,AR
297,-5.684596,2.957518,18.175356,AR
298,-6.13069,6.0142717,18.46691,AR
299,-1.4537237,-15.52705,25.937195,AR
300,-2.5053377,-11.001406,25.495558,AR
301,-1.5534937,-17.605904,32.993206,AR
302,-13.1217575,33.713017,10.520854,AR
303,3.5200293,5.5506577,16.141176,AR
304,20.014511,24.898329,0.30583403,AR
305,17.224611,-7.2145433,21.578167,AR
306,-3.1553674,-10.217139,22.897175,AR
307,-14.915138,-6.2685275,-23.533634,AR
308,-2.842886,-6.7493777,21.553127,AR
309,-10.735048,14.476053,2.5315378,AR
310,-4.888449,0.4951582,18.08818,AR
311,-7.916898,6.9122615,21.18077,AR
312,12.21806,-2.81653,19.432404,AR
313,5.9314604,11.465518,-1.1141323,AR
314,10.101027,10.871842,4.7042804,AR
315,8.833645,10.158961,-2.7748547,AR
316,7.682585,10.910791,2.8822536,AR
317,-0.09530381,0.26798853,1.2162073,AR
318,0.11416657,3.1049068,0.26164466,AR
319,10.641798,4.3869705,0.4646144,AR
320,4.201943,-21.953884,28.176128,AR
321,0.06114713,22.990679,-13.415811,AR
322,-13.013255,-13.9527235,-9.784212,AR
323,5.08518,-0.40209544,-14.020155,SL
324,11.65265,5.7865906,-14.7641325,SL
325,8.512522,1.0377781,-16.524843,SL
326,11.716254,5.968931,-11.128809,SL
327,8.740082,7.1158776,-15.851771,SL
328,-14.742526,1.1004235,12.7872505,SL
329,8.531725,3.0094416,-11.808886,SL
330,6.2416573,2.4998164,-14.510813,SL
331,-33.52961,1.484075,-3.0610712,SL
332,-32.537117,6.895294,5.7176695,SL
333,-11.174569,-10.151434,8.755084,SL
334,3.9586134,-13.019237,18.353746,SL
335,8.965508,2.6198251,-6.5512495,SL
336,13.448561,7.4140124,-9.107559,SL
337,10.580947,7.782591,-5.013438,SL
338,6.406322,7.1475835,-12.906615,SL
339,7.527995,5.1930904,-13.526623,SL
340,5.3899555,2.4466102,-8.8912945,SL
341,3.305673,1.2887176,-15.837584,SL
342,4.326616,1.2537879,-11.794296,SL
343,-28.170174,9.185252,-1.758182,SL
344,-0.17036541,-5.9425716,16.671743,SL
345,1.6881769,-2.232293,14.188695,SL
346,5.2467422,-5.246587,15.60951,SL
347,7.8464575,8.32412,-8.082683,SL
348,3.929943,-0.12627901,13.652417,SL
349,-17.035881,0.82886666,11.974004,SL
350,-26.314018,9.640645,-5.532605,SL
351,-26.265404,-7.527684,-24.719303,SL
352,-28.042717,-6.757057,-23.854248,SL
353,19.030298,18.040323,0.39507446,FG
354,18.524351,20.53697,-0.10317265,FG
355,20.50838,13.119227,1.2079883,FG
356,6.9128666,24.454086,-0.68005776,FG
357,5.6787567,22.562801,-4.5715036,FG
358,19.965408,19.485271,2.780595,FG
359,20.309599,20.444185,11.17076,FG
360,20.781885,1.4194905,19.23309,FG
361,24.16932,19.104641,9.253553,FG
