tsne1,tsne2,tsne3,class
12.262287,16.687672,-11.284405,AR
36.403866,8.675706,15.1502,AR
-5.229343,32.95302,0.16001819,AR
-11.161256,8.647787,-26.595055,AR
-13.76355,-3.8237665,16.99119,AR
-10.942499,7.841154,-22.839731,AR
-0.9100883,-5.8717694,-3.344653,AR
-13.49355,-1.4815824,-18.732475,AR
13.937786,-6.806926,-1.1300657,AR
-4.8419185,24.035604,0.96319836,AR
7.812989,7.2817116,8.643642,AR
13.665978,9.30156,4.6487513,AR
9.630052,3.8167415,9.198125,AR
10.393109,8.243726,4.815071,AR
-0.83596575,17.3889,4.601819,AR
0.4535386,13.926987,4.9774723,AR
13.574957,-0.4815197,3.3579278,AR
-8.469199,8.592195,-43.65518,AR
12.755674,-6.886596,24.582111,AR
-26.214193,-14.881802,8.62174,AR
-2.1218803,-11.326016,14.087122,SL
4.6002073,-14.05877,9.046103,SL
-6.4760947,-9.176084,13.616314,SL
6.6923447,-10.32631,8.165891,SL
8.064298,-14.782396,11.359285,SL
-7.2530465,10.393174,-12.352026,SL
4.402287,-7.5181537,13.6829,SL
1.0007589,-9.221349,14.606083,SL
-34.86559,9.577357,5.96119,SL
-42.624344,-1.8429924,-6.303134,SL
-7.2756176,4.830309,-14.345791,SL
-2.2451181,16.053747,-17.832872,SL
2.5321321,-5.5607457,3.754378,SL
4.809013,-7.444623,6.9414206,SL
8.426075,0.1649661,11.545055,SL
6.8149886,-11.652239,14.315735,SL
4.1720695,-11.075741,12.987351,SL
0.8661868,-6.5668826,8.809648,SL
-1.9795899,-8.730985,16.964773,SL
-1.561612,-8.795226,11.372126,SL
-43.462086,-1.1823534,1.6427101,SL
-2.7090483,9.347706,-15.711139,SL
-0.866647,9.858153,-12.712382,SL
0.21517275,13.371396,-17.06885,SL
7.2763724,-3.2783895,8.161658,SL
2.2673101,11.580182,-13.818427,SL
-10.19091,10.740222,-11.231893,SL
-44.02898,0.58918816,6.4672723,SL
-6.891586,-11.702265,7.8343573,SL
-9.318026,-12.224142,8.981984,SL
29.796764,7.884841,10.204975,FG
30.937986,8.391864,13.189033,FG
33.66446,-10.744707,1.9057987,FG
22.582739,0.4499961,18.828192,FG
18.1648,0.48250124,21.893103,FG
32.18866,10.114256,8.906154,FG
30.454264,9.256992,3.7595654,FG
-0.37989074,24.768103,7.6937766,FG
35.131744,12.042741,4.1179447,FG
23.820032,4.6577096,18.372135,FG
-0.9613587,8.39166,-26.969471,FG
20.36929,-1.1537668,13.192753,FG
24.622738,12.065113,17.884993,FG
21.190294,4.420391,15.832078,FG
24.255894,10.993483,13.880125,FG
4.0732,-30.334284,7.212527,FG
9.214535,-3.8210194,-12.570405,FG
21.881426,8.887805,14.041083,FG
27.565065,6.9972563,15.33704,FG
28.653492,10.476543,7.63013,FG
28.173409,13.498498,4.512648,FG
23.28913,4.0144024,22.198666,FG
48.534435,10.349524,-5.5619597,FG
19.118006,2.7923977,17.986547,FG
32.092194,3.582995,15.202781,FG
28.385414,3.5117686,16.6704,FG
27.82687,13.172126,9.3561,FG
-2.182073,-15.250604,11.499333,WB
-9.220122,-21.099237,24.656008,WB
-5.9820156,-22.33215,18.61326,WB
-7.5305786,-19.558327,21.276989,WB
-9.676032,-16.279356,23.794807,WB
-8.782455,-15.54038,19.246641,WB
-11.544098,-19.037737,21.409702,WB
-11.832574,-16.065067,19.887213,WB
-3.8221745,-17.553549,16.636965,WB
-0.76490915,-16.179834,17.111502,WB
-4.344987,-14.038824,15.880305,WB
-11.061214,-19.203735,17.2255,WB
-7.4551067,-18.56193,15.929959,WB
-10.328637,-16.81057,14.513744,WB
-5.542047,-16.76318,20.250368,WB
-11.865875,-11.869068,28.908735,WB
-4.6231246,-13.836886,22.610636,WB
25.489475,16.389309,-3.1113307,PF
38.992977,12.202473,-7.3586287,PF
38.906574,8.442903,-8.465114,PF
33.845028,11.909794,-4.3363423,PF
36.321106,-0.6598135,-9.568294,PF
37.41061,10.049169,-13.699154,PF
20.184053,15.366773,-0.10027079,PF
17.915747,7.9643536,-3.7919254,PF
18.751741,13.456894,3.5164652,PF
42.187542,11.244401,-12.850484,PF
34.063957,17.588226,-9.070799,PF
37.97722,14.248246,-3.4997804,PF
37.778744,19.548672,-0.21795703,PF
36.0034,23.282232,-3.0597217,PF
44.88441,11.800717,-1.5834981,PF
24.015823,-1.2854577,1.1713288,PF
6.5717015,-33.819923,6.8846946,PF
22.774252,0.75595427,0.19257681,PF
41.397198,13.3264065,-8.401351,PF
29.78218,16.618784,-9.604714,PF
35.990158,16.14893,-5.016989,PF
28.700016,5.7645082,-3.6663935,PF
24.477083,12.43589,-6.823675,PF
39.33663,17.367281,-8.47872,PF
33.200977,20.21668,-4.294345,PF
18.7655,12.101181,-1.702791,PF
18.664385,9.3264265,0.6026262,PF
26.143595,-4.2685065,-8.286401,PF
28.062569,-7.03695,-6.2114086,PF
24.630827,9.099669,6.65551,PF
-23.251572,0.5239056,24.287302,WH
3.2293627,-22.935184,-0.7727513,WH
-20.547083,14.127649,7.1384544,WH
-19.850645,3.0574589,15.766624,WH
-16.642956,1.2077109,17.973667,WH
-14.259056,10.284346,18.465906,WH
-13.597057,26.83843,7.6358185,WH
-15.00033,24.681383,9.283544,WH
-11.06363,27.070616,3.6441736,WH
-18.263483,-4.779637,14.467786,WH
-19.36092,-1.5140887,14.288154,WH
-19.022432,-1.0445507,17.531775,WH
-16.130203,22.325321,12.807684,WH
-12.832848,-3.7352257,24.52659,WH
-3.1823883,-29.538435,2.4921055,WH
-16.988335,-2.5319214,19.796503,WH
-25.674135,-16.381216,4.1495337,WH
-14.959829,-0.8614969,26.872097,WH
5.6805487,-7.1523714,21.097017,WH
-15.950292,13.242789,8.024138,WH
-13.513966,12.727327,4.4947376,WH
-4.886563,-26.149689,1.9782732,WH
-17.17478,-9.45139,8.532011,WH
-17.61241,1.8524358,11.980992,WH
-9.987642,11.531132,9.024334,WH
-13.490318,11.5833,8.765693,WH
-18.881851,13.145344,10.71628,WH
-21.593742,2.6293585,21.005903,WH
-11.122494,25.604555,0.7996322,WH
-18.920307,8.006345,20.378523,WH
-24.817007,11.813875,-10.169388,WH
-1.6481746,-28.721153,-2.785354,WH
-26.715176,7.8073487,12.521324,WH
-14.207673,-12.663801,-6.3055367,WH
-21.920488,-9.414957,2.3706117,WH
-10.837749,-11.175868,-6.269422,WH
-26.786238,7.5294046,6.318584,WH
-24.620651,7.7678447,7.977642,WH
0.8044537,-33.658142,6.0353494,WH
-16.809656,15.853188,13.525693,WH
-24.963785,4.2511077,18.116741,WH
-3.7986395,-14.126901,0.46288535,WH
-39.548927,-1.5492154,9.726078,WH
-43.324474,-8.591429,-0.888532,WH
-28.83492,9.706397,-11.199326,WH
8.888099,11.42904,14.589507,SQ
9.443644,15.4875965,12.541009,SQ
5.898579,8.473858,14.233498,SQ
-16.357582,-3.0565176,24.03598,SQ
-3.0909107,-10.181158,-0.18174587,SQ
13.723715,-2.1566927,14.641547,SQ
14.225639,12.281557,15.055116,SQ
-1.4234414,10.691022,4.7017555,SQ
8.066937,2.5341825,6.7427073,SQ
-14.681404,4.066043,-2.3942683,SQ
-12.130793,-1.3931888,-1.6000606,SQ
-19.631098,1.8794298,-27.721193,SQ
-0.009236301,21.073755,-3.532729,SQ
-18.80024,-13.823972,-0.83652425,SQ
16.10047,9.481989,10.197625,SQ
11.102971,6.01724,15.903229,SQ
15.231641,5.124723,11.311985,SQ
14.517666,8.879048,13.600819,SQ
-0.4004504,25.626917,4.593431,SQ
