tsne1,tsne2,tsne3,class
503.85684,-84.89381,-175.25208,WB
500.36334,-22.982777,-204.77504,WB
459.18057,-51.252197,-176.18901,WB
443.69678,-95.86702,-144.12112,WB
424.63773,-37.877262,-123.96917,WB
486.63498,-67.81386,-118.932365,WB
438.96472,-70.37877,-86.364815,WB
440.52316,38.97702,-143.35583,WB
403.04865,66.32709,-121.65343,WB
386.93597,11.72986,-152.8717,WB
474.44156,-29.33332,-76.33869,WB
473.94998,28.202011,-97.54061,WB
428.75256,4.2024856,-80.27008,WB
467.88528,-8.003211,-140.8269,WB
102.23421,-371.77304,7.09397,WB
525.48285,-10.346055,-132.97447,WB
-206.91481,72.95536,-200.39111,PF
-290.39172,120.65716,-217.46771,PF
-274.4555,75.18753,-186.68517,PF
-234.27524,82.92555,-263.67703,PF
-353.4456,28.579205,-177.04639,PF
-296.19736,98.67533,-133.56804,PF
-129.64517,181.91351,-263.40472,PF
-98.82285,245.5936,-232.84258,PF
-110.31049,244.17372,-321.67255,PF
-313.09378,159.82706,-131.32927,PF
-238.8399,226.94487,-245.2116,PF
-256.9348,127.06214,-278.42502,PF
-217.77905,130.83878,-320.4025,PF
-228.30374,185.25656,-341.8363,PF
-311.5988,118.766556,-286.25452,PF
-148.67633,-46.48736,-206.80954,PF
30.528715,-49.2736,-404.5777,PF
-184.31384,-36.377846,-224.50597,PF
-284.65533,161.99193,-211.45097,PF
-197.79335,201.86095,-217.03262,PF
-235.87941,164.63454,-263.94583,PF
-241.62778,145.98813,-180.2155,PF
-148.54662,95.49031,-225.70686,PF
-292.45782,198.35507,-266.53372,PF
-187.32579,184.39622,-299.01566,PF
-86.99153,204.68684,-281.88614,PF
-39.13195,211.44199,-276.28152,PF
-140.26126,230.91028,-362.1413,PF
-149.75407,95.68403,-413.76566,PF
-44.9864,79.736946,-316.3949,PF
271.6443,-330.84756,-125.530045,WH
267.37875,123.043205,22.60751,WH
153.70363,-357.23938,-136.27248,WH
182.61871,-121.35792,-39.592716,WH
179.35564,-137.26337,18.25352,WH
225.4334,-108.38097,38.357105,WH
84.39472,-196.86255,355.92926,WH
91.713554,-165.20071,321.49405,WH
38.25323,-145.39418,361.11752,WH
122.16995,-121.04968,44.67624,WH
122.80012,-166.67284,27.67099,WH
133.26346,-135.10374,-10.814889,WH
172.10507,-205.0372,35.901516,WH
193.90623,-222.6063,-44.40722,WH
348.9203,24.2005,112.51377,WH
160.02542,-174.25957,-15.397978,WH
-101.96604,-163.33832,-80.168785,WH
191.92303,-227.54292,-101.82092,WH
66.646675,-108.88457,-136.06702,WH
90.116455,-61.18552,-93.9771,WH
203.88751,214.10329,-59.445324,WH
350.60382,57.639175,64.19219,WH
36.737854,-205.71735,-29.70902,WH
98.17301,-217.02989,-5.2037725,WH
266.65073,3.7757714,75.78473,WH
110.389984,-99.17712,-73.55401,WH
107.298645,21.598505,-18.400232,WH
177.40346,75.0565,8.663171,WH
-9.927097,-144.4269,355.7769,WH
246.06413,-169.25175,11.023365,WH
73.90542,225.39354,60.95924,WH
302.8639,100.15671,94.42959,WH
157.88237,-191.96895,232.62769,WH
-225.1821,-7.645937,54.386967,WH
-28.62464,-156.75769,62.102303,WH
-175.43182,-63.690422,75.820694,WH
86.11491,-213.97998,186.84131,WH
100.36547,-177.72343,169.31633,WH
141.2674,-108.633,-432.36432,WH
130.77144,12.019676,28.402866,WH
266.6101,-180.44238,94.29243,WH
193.62112,-419.46704,48.5556,WH
290.7772,-182.99173,155.09802,WH
20.352644,-401.79495,71.845985,WH
-228.85312,-98.73094,163.38284,WH
169.04222,14.127487,-340.26773,SQ
229.16048,2.737997,-378.48776,SQ
161.64925,-40.01814,-344.51086,SQ
167.24628,-186.7822,-71.73787,SQ
235.08061,-12.01004,-291.56348,SQ
138.03676,-6.230939,-246.41551,SQ
167.32927,79.893555,-318.08713,SQ
70.27072,11.121141,-125.49159,SQ
96.545364,36.41654,-348.72598,SQ
38.796024,21.265722,25.493708,SQ
-166.96431,-31.48757,-10.447185,SQ
-77.73904,338.00354,84.89324,SQ
-18.736166,175.40665,-156.124,SQ
-41.546898,-166.79117,-17.380848,SQ
-24.144985,24.184275,-230.99588,SQ
159.96014,-80.87589,-304.64404,SQ
41.302483,19.578712,-220.69226,SQ
72.34425,55.424866,229.09485,SQ
103.47785,-7.7360725,390.43332,SQ
-116.90558,268.97653,101.92372,SQ
181.75218,21.352518,-298.11258,SQ
196.1873,-38.59814,218.41554,WN
94.35151,-285.78217,49.905212,WN
212.57982,-5.0941796,239.36577,WN
-181.18,-302.4043,-32.956837,WN
239.36052,-75.65905,198.199,WN
145.76865,-33.9364,202.1355,WN
160.56277,-51.02019,320.36874,WN
240.74153,-270.413,176.78427,WN
157.1174,-67.566154,279.4455,WN
