tsne1,tsne2,tsne3,class
-3.9866066,-40.791183,31.52183,FG
-6.4027486,23.949646,45.368465,FG
-12.530968,-45.41238,26.49719,FG
-12.078821,-5.2118764,38.39956,FG
-7.2860045,6.572982,-34.257973,FG
-22.902721,-22.250984,38.312424,FG
-20.189648,-3.6959183,40.347267,FG
-14.541874,-2.6865997,32.559334,FG
-20.374342,-11.367018,38.454037,FG
26.645752,-21.559607,28.980696,FG
-19.356,16.805433,-1.7778445,FG
-21.215523,-7.968563,32.91542,FG
-12.046333,-14.75422,38.801056,FG
-6.214584,-36.068558,37.963562,FG
-3.579126,-42.809235,40.089104,FG
-6.293218,-8.181311,41.46742,FG
-15.851982,-56.51895,9.626646,FG
-8.830622,-1.5235275,30.297407,FG
-13.556275,-22.62558,41.0996,FG
-14.082797,-19.17421,34.090454,FG
-8.204628,-35.22822,43.832184,FG
-1.8139533,34.445564,5.594157,WB
-14.422002,48.73837,24.824482,WB
-14.352256,39.841263,25.198433,WB
-11.560667,44.223083,20.421608,WB
-4.8815184,45.661144,22.823896,WB
-5.441517,44.153538,15.089263,WB
-8.177668,51.301598,19.699286,WB
-3.6130235,49.870346,15.086117,WB
-12.512772,40.407024,7.455009,WB
-11.616511,35.582012,3.7288888,WB
-7.1661415,36.747623,11.0664,WB
-9.879495,51.128986,12.395943,WB
-14.833534,47.19019,9.43698,WB
-12.526453,52.865063,6.4682775,WB
-11.640966,42.637886,14.011198,WB
10.875254,60.631313,-0.6791311,WB
-4.939916,46.100212,4.2724457,WB
10.250237,-47.32213,5.683001,PF
-3.0655394,-59.578087,15.700785,PF
3.8762949,-55.683426,14.8586235,PF
0.31210274,-54.510284,28.13372,PF
19.37632,-56.26319,18.893282,PF
-4.6002235,-64.9933,4.021365,PF
3.8369613,-32.482307,-2.3939292,PF
9.639009,-25.419521,0.91955143,PF
9.543214,-26.52656,10.321199,PF
1.8298423,-59.485847,7.2304773,PF
7.3460584,-67.450516,19.972858,PF
-3.5561361,-59.883465,24.068138,PF
-1.3046209,-63.69682,33.408497,PF
-3.6584332,-70.67553,29.167128,PF
-9.88778,-64.42113,18.508707,PF
17.581623,-32.082264,16.405622,PF
25.346792,-29.757515,30.807402,PF
20.30761,-27.972866,15.457886,PF
-4.9824386,-55.721813,12.15308,PF
10.168719,-62.956673,25.675833,PF
1.1337957,-63.281624,24.399143,PF
-1.2513704,-47.391468,15.380898,PF
19.938633,-43.37764,8.860558,PF
-0.036080386,-67.34424,16.139105,PF
3.8659844,-70.6618,28.97192,PF
7.9147625,-32.05176,4.071931,PF
2.7158802,-29.54638,6.581969,PF
10.700714,-22.84797,16.7563,PF
-10.972777,-32.458023,50.86653,PF
12.612659,-18.66163,24.82751,PF
49.35247,39.590153,16.491747,WH
34.686523,-9.633573,28.397615,WH
53.7984,35.27029,4.217865,WH
38.469864,23.79949,3.7962673,WH
32.51957,25.657133,9.232629,WH
27.175093,27.866573,13.845377,WH
14.725458,34.918762,48.199142,WH
18.086985,31.461208,45.21361,WH
13.6436405,28.035872,53.55351,WH
38.06229,14.424106,10.722976,WH
41.07143,19.872578,10.599497,WH
38.60868,25.624924,10.827663,WH
25.977398,28.957146,43.80792,WH
31.458086,56.074905,4.3194704,WH
44.969795,-6.5452266,43.812157,WH
35.85927,23.251858,15.706649,WH
44.61491,-18.84243,1.1205273,WH
29.545176,48.22134,5.8109493,WH
-4.7331786,22.27493,30.827364,WH
47.375122,27.867874,5.4832,WH
14.293901,11.216707,45.489815,WH
42.424828,-4.0608587,36.783913,WH
49.19603,7.1885653,10.772073,WH
39.331608,32.028465,3.8278215,WH
25.693054,30.267744,27.919407,WH
23.06206,28.251076,22.266201,WH
53.155342,28.587673,1.7186445,WH
43.80741,35.078667,13.225833,WH
15.907608,24.306555,56.804256,WH
34.91301,30.889795,19.326424,WH
42.03788,-4.901295,-38.57641,WH
47.912075,-9.709455,34.325,WH
61.546917,25.831646,-2.572428,WH
19.307346,4.355353,-23.75689,WH
53.865078,1.1896147,2.3703842,WH
13.053045,3.2108493,-26.607374,WH
53.259464,19.732555,-9.401809,WH
55.598766,19.251432,-4.6666274,WH
34.924522,-25.402988,28.450266,WH
37.29716,25.544003,40.34344,WH
48.455833,26.675026,16.167011,WH
85.677345,6.775936,-23.55054,WH
65.44423,-4.899364,8.582507,WH
77.891945,1.1163888,-6.287347,WH
45.985855,-12.508149,-37.26955,WH
10.063389,4.1581054,9.146018,SQ
4.184985,8.410957,6.704614,SQ
16.70227,6.5766516,11.861684,SQ
32.19923,51.02185,0.104187764,SQ
17.14762,6.196552,0.88295865,SQ
0.9124942,7.9690404,18.005796,SQ
4.4340467,-1.2193751,3.4353447,SQ
6.6162734,6.1522326,-4.6616764,SQ
16.443392,-1.561213,18.972713,SQ
30.425112,8.280889,-17.310068,SQ
26.427776,-1.5334992,0.03999722,SQ
-5.417337,-21.248762,-47.416546,SQ
33.304104,-31.704988,-12.942208,SQ
19.842361,-6.830567,-6.7532697,SQ
-3.3399243,-7.923186,6.888008,SQ
-7.1390004,1.6669616,11.497847,SQ
-1.683798,-5.4351087,14.341358,SQ
-1.150573,-1.673231,7.146554,SQ
-2.711017,21.308939,49.396935,SQ
9.345844,-11.117509,-42.185886,SQ
12.059412,1.8571614,4.719384,SQ
27.116594,48.62978,-22.063255,WN
45.215954,37.33581,-6.778543,WN
23.751945,52.781822,-21.341957,WN
20.759613,12.982291,-18.796696,WN
44.489567,2.5039413,30.09261,WN
31.846622,43.38707,-23.223782,WN
31.277473,40.03903,47.825253,WN
53.307278,43.55522,29.33829,WN
30.9459,36.97199,43.42771,WN
1.4676363,27.188507,-11.878722,WN
-0.72005653,33.628582,-13.476829,WN
5.695587,32.467922,-6.859852,WN
7.809715,38.34003,-2.3799982,WN
9.162509,44.375637,0.99834496,WN
10.426266,24.199345,-4.14327,WN
9.729146,36.225967,-10.3787565,WN
