,tsne1,tsne2,tsne3,class
537,-33.18001,-44.760864,-27.241337,SQ
538,-29.024113,-8.067766,-6.4477525,SQ
539,-12.356223,-14.478897,2.5689058,SQ
540,-53.13847,-8.079647,-7.425782,SQ
541,1.3203495,14.9693985,70.55247,SQ
542,32.925266,-3.4580925,71.05464,SQ
543,50.546318,64.98978,41.247814,SQ
544,-50.35192,26.220577,13.819719,SQ
545,32.27447,-27.434029,50.716652,SQ
546,-24.656317,-2.1933637,-27.663788,SQ
547,-18.936167,-20.839424,-28.287489,SQ
548,-20.253965,5.2740207,-15.436141,SQ
549,-25.468401,-10.277177,-18.70002,SQ
550,-11.044828,-66.77611,-51.02986,SQ
551,12.570097,77.94039,18.728518,SQ
552,-61.469788,-4.6772404,13.094293,SQ
553,-1.9982164,82.89058,15.92885,BP
554,3.3947306,69.571754,20.616627,BP
555,-12.858369,-61.709053,-33.876312,BP
556,40.76076,-80.59918,-4.011714,BP
557,48.46552,-82.8759,0.9262511,BP
558,3.3475811,-106.32373,3.4762504,BP
559,-12.627768,7.660095,-85.15451,BP
560,-6.1747303,-41.1964,-34.55897,BP
561,-14.497041,-40.814266,-25.014309,BP
562,-33.826385,4.40673,16.769642,BP
563,-19.980572,91.65145,80.41208,BP
564,-36.62171,-2.100624,7.9320874,BP
565,-115.67687,-41.33107,35.27236,BP
566,-39.66266,16.795168,3.5019188,BP
567,-26.508934,1.2642418,8.580499,BP
568,-70.39963,-39.409546,37.014137,WN
569,-40.02299,-28.801395,48.584667,WN
570,-66.292625,-32.87463,43.067272,WN
571,-10.451662,-11.731823,33.209534,WN
572,-72.84121,-59.69854,82.17425,WN
573,-73.94681,-48.358036,28.928602,WN
574,31.596043,-109.10348,-14.032994,WN
575,-30.979715,-117.89939,55.56919,WN
576,28.266253,-101.21305,-9.399961,WN
577,14.606862,-115.8404,27.124672,WN
578,24.384678,-112.017044,33.70841,WN
579,14.137733,-101.416245,27.371197,WN
580,3.904822,-92.60154,24.370878,WN
581,-6.4205985,-98.04337,30.115957,WN
582,14.088131,-73.32729,30.492577,WN
583,20.646002,-92.61642,23.852468,WN
584,49.214497,-49.001923,94.92897,WN
585,-36.144688,18.255287,17.57671,WN
586,27.21135,-80.49978,38.93995,WN
587,29.289875,133.7253,13.844372,WN
588,22.212042,-74.38947,10.453442,WN
589,3.777506,-85.596886,-56.017475,WN
590,11.792211,-81.22198,11.36629,WN
591,0.6426036,-86.557655,-46.81274,WN
592,-122.887115,-48.469833,68.86851,WN
593,-9.726315,-82.25679,-53.567135,WN
594,25.343948,-79.561424,0.65631646,WN
595,4.5013843,-59.67472,-92.45717,WN
596,-34.011158,-32.45351,-26.167583,WN
597,3.8060422,-61.209393,-101.30826,WN
598,-103.49364,37.149715,27.8597,WN
599,-116.01212,35.134834,26.20716,WN
600,36.420685,-72.84116,42.391132,WN
601,2.1597838,-64.84083,-41.830776,WN
602,-10.039792,38.631138,-42.63523,WN
603,4.7579856,-67.28569,-58.44114,WN
604,-23.729984,-33.305298,-37.88611,BH
605,-31.206778,-28.929667,-43.369293,BH
606,-37.613094,7.0639358,-62.038742,BH
607,-102.99496,-47.22295,31.118813,BH
608,-39.73518,-34.90659,-40.291874,BH
609,-32.561554,-46.824287,-45.328934,BH
610,27.764547,-65.888535,63.008476,BH
611,12.550752,-66.73147,47.983154,BH
612,26.363106,-62.330784,44.24662,BH
613,13.748585,8.845276,33.536434,BH
614,-40.437122,12.728548,38.665554,BH
615,-9.790517,-101.279655,7.206244,BH
616,-94.41619,-76.5045,68.24336,BH
617,30.709013,-91.39293,19.719713,BH
618,-94.175,-67.297806,70.31644,BH
619,26.228615,-55.355988,51.347862,BH
620,8.522726,-59.95313,58.580116,BH
621,13.991588,-76.65849,83.91839,BH
622,-132.87694,-41.328156,60.943527,BH
623,-135.17975,-38.734207,47.01193,BH
624,-76.6727,-13.805416,-85.37464,BH
625,-119.51093,-47.194775,8.5034895,BH
626,-143.65712,-41.41192,56.95626,BH
627,1.8420626,13.944736,-67.289345,BH
628,-90.516205,48.80028,-38.562252,BH
629,-88.997696,37.593147,-52.92986,BH
630,-104.56793,43.190502,-29.267242,BH
