,tsne1,tsne2,tsne3,class
276,106.10941,-93.679375,15.336663,WA
277,-192.10106,-12.393848,-78.23026,WA
278,-182.60284,-15.612595,-139.91992,WA
279,-15.40855,132.47588,196.22379,WA
280,43.33327,72.11267,150.91432,WA
281,-70.7652,113.25071,180.8857,WA
282,29.155323,148.15051,139.46721,WA
283,-18.56556,61.87954,187.54254,WA
284,-53.147747,51.64431,133.81458,WA
285,-41.473743,259.95404,-152.87535,WA
286,175.12631,305.22806,110.49171,WA
287,-102.9075,193.0349,-16.320646,WA
288,103.752846,98.74079,-61.64372,WA
289,49.58764,424.57544,34.34296,WA
290,189.83534,405.6889,155.73509,WA
291,38.358257,-47.55104,-259.6491,WA
292,79.27545,-86.3482,-306.22464,WA
293,114.22173,427.59393,-36.514076,WA
294,-74.88196,-253.7328,164.52315,WA
295,-64.67887,-223.67511,213.16083,WA
296,-48.51409,-314.11026,251.76143,WA
297,231.54768,155.82675,-227.01566,WA
298,-212.31638,86.16601,302.285,WA
299,158.10155,391.44336,66.790276,WA
300,-134.39973,119.83576,-97.17954,WA
301,-78.09709,105.17046,-85.04592,WA
302,-98.71449,71.75878,-122.860306,WA
303,127.4713,-158.81236,-265.7874,WA
304,173.11034,-156.38872,-253.55307,WA
305,-333.5434,-46.427803,191.71848,WA
306,5.30584,217.92924,24.821272,WA
307,-30.64606,251.70598,-26.644907,WA
308,17.137108,169.7049,66.83321,WA
309,-111.8182,43.26555,-68.46371,WA
310,-98.61758,-31.704815,-32.183125,WA
311,-62.38406,-22.881565,-66.564156,WA
312,55.93811,186.70969,259.82413,WA
313,122.66356,158.87508,352.69815,WA
314,82.20777,256.76758,237.42303,WA
315,-277.6591,233.8353,57.95268,WA
316,-228.34323,254.84334,75.87724,WA
317,-211.7661,-8.340167,-13.266943,WA
318,-281.18265,-112.52817,-80.73066,WA
319,-322.9149,-69.29939,-126.30616,WA
320,208.44331,270.58926,-120.69264,WA
321,-47.07807,32.11902,-184.9993,WA
322,43.142857,73.53846,-125.7853,WA
323,-3.6196206,40.284286,-138.33897,WA
324,32.055603,17.950106,13.994158,WA
325,-33.13719,7.8196816,2.4881117,WA
326,42.285305,54.117176,-18.035568,WA
327,57.040173,120.51054,401.25375,WA
328,69.767204,130.32832,354.80344,WA
329,-62.102547,-121.89702,385.74063,WA
330,2.4235432,93.475204,-79.634155,WA
331,106.19152,-29.894075,24.644283,WA
332,166.52902,-53.19856,38.366974,WA
333,-64.39874,-128.879,118.519295,WA
334,-123.32834,193.98581,-107.496155,WA
335,-114.41872,198.42894,-155.65746,WA
336,-87.24956,-53.224007,-276.50735,WA
337,-23.610634,-61.493805,-248.69609,WA
338,-59.592316,-96.95768,-239.25339,WA
339,102.79321,2.725272,-254.14182,WA
340,93.33256,-22.28026,-210.02019,WA
341,144.28833,-16.46467,-223.49733,WA
342,-176.3476,120.661255,212.50319,WA
343,13.249628,134.19669,14.213478,WA
344,-82.51502,-96.98696,32.59268,WA
345,315.78372,31.89782,89.23533,WA
346,267.72516,215.92166,39.72502,WA
347,-125.556,153.36931,-250.7999,WA
348,145.06647,355.3316,176.76591,WA
349,90.193535,-82.52478,-108.31615,WA
350,237.08485,191.30347,-113.11668,WA
351,24.781643,-226.23979,-36.802696,WA
352,31.143526,313.26108,-116.18484,WA
353,-17.52163,-172.24475,-164.92667,WA
354,245.98042,-54.354393,24.627287,WA
355,69.94554,108.32284,-297.23627,WA
356,-168.83574,-101.324326,-304.62103,WA
357,-11.756859,140.14613,-257.08322,WA
358,23.486074,56.430603,-247.27942,WA
359,13.581516,102.45025,-228.54948,WA
360,175.90877,227.42255,89.03064,WA
361,21.688698,-10.270363,-191.02376,WA
362,-89.33732,-194.50966,-98.07218,WA
363,-175.67989,-233.42859,-15.899579,WA
364,-134.9605,-208.09822,-53.37772,WA
365,121.12909,237.35266,-164.78116,WA
366,-54.00922,31.126692,-108.06971,WA
367,90.54956,225.53224,-21.556936,WA
368,142.21127,304.81885,-47.558174,WA
369,70.06527,227.07932,195.8209,WA
370,-82.75723,119.82758,-196.4369,WA
371,7.3781986,7.0974207,-86.30595,WA
372,-217.33551,-170.7205,5.8225765,MM
373,20.679638,-59.944412,-99.82331,MM
