,tsne1,tsne2,tsne3,class
259,-25.293898,-454.22723,-427.83383,1
260,242.89838,174.52304,34.380577,1
261,355.65753,-13.5154505,365.41803,1
262,203.0234,127.34488,181.05086,1
263,12.629663,-634.4663,143.05673,1
264,-566.85895,-143.10704,-414.49197,1
265,122.53549,-237.57141,-35.92086,1
266,-22.201502,-274.55466,-172.38383,1
267,-130.59586,199.77196,723.0599,1
268,-145.56734,303.2541,630.4442,1
269,-203.75232,95.00216,754.66064,1
270,-530.6084,195.9548,145.34541,1
271,-118.2447,86.358086,686.5004,1
272,621.9003,-197.15088,-162.66972,1
273,91.610756,-152.49939,20.1225,1
274,-325.738,134.68275,187.46658,1
275,-749.1133,7.334991,-159.70714,1
276,518.44055,289.6381,476.93448,1
277,128.4145,104.11176,425.86972,1
278,-24.241974,196.79213,312.17548,1
279,82.391464,31.317421,-354.80618,1
280,123.48379,-12.456603,-232.26698,1
281,103.87159,116.11353,-287.3657,1
282,662.70807,-230.71132,149.43443,1
283,-493.7199,-5.600259,-85.26595,1
284,-444.5966,98.1381,-115.673355,1
285,-153.50781,586.79095,-36.282883,1
286,-37.476265,643.2058,-47.97885,1
287,-100.34694,642.7013,70.28116,1
288,591.84753,286.62628,293.3413,1
289,-48.020943,347.7594,651.4449,1
290,365.47916,421.58923,80.169876,1
291,-162.77208,-125.070305,-283.79352,1
292,-539.43854,72.15631,-275.18655,1
293,-226.97488,-582.032,185.08119,1
294,655.2546,7.7809486,32.29275,1
295,-227.24042,-38.0193,-371.71,1
296,141.6228,-353.7301,493.2418,1
297,-151.21495,385.93958,418.0703,1
298,-195.18068,495.44147,413.6598,1
299,-45.1,548.52185,161.99896,1
300,-134.0427,197.06766,256.146,1
301,341.2045,51.742874,243.5405,1
302,-257.6004,256.353,325.1302,1
303,-600.98926,-170.95306,-129.7296,1
304,-148.0232,-600.72675,398.62018,1
305,-155.28316,-666.8247,280.7457,1
306,175.83348,-625.6752,-246.58557,1
307,-123.918564,-142.53906,-422.14764,1
308,-80.97435,-165.4519,-324.16205,1
309,38.165604,327.8971,-234.63536,1
310,336.44186,244.76715,84.594,1
311,72.40526,75.77267,163.28897,1
312,-510.79596,-603.4116,126.8754,1
313,10.914808,-413.83636,62.994755,1
314,-11.644056,-416.1376,166.78073,1
315,478.33432,144.46626,-161.46951,1
316,370.23273,237.9781,-142.53407,1
317,313.1527,308.12122,-202.97177,1
318,528.0491,106.89794,371.60217,1
319,-325.44196,-168.29881,-241.32884,1
320,620.8141,362.00214,93.485916,1
321,316.89233,192.39563,599.3768,1
322,430.84186,121.70698,549.44244,1
323,357.28186,248.56416,532.92334,1
324,302.86417,171.49896,-265.9108,1
325,-8.160588,-98.05368,-287.52414,1
326,-382.56927,-141.86278,116.186485,1
327,-286.8458,-619.18353,-101.07627,1
328,166.63683,-515.62274,-264.46323,1
329,99.29314,-417.05066,-276.1824,1
330,66.43252,-382.37994,-384.47626,1
331,122.49263,-257.36343,-323.23935,1
332,14.872835,-275.6496,-280.31903,1
333,104.65641,-275.1548,-221.73914,1
334,202.58821,-319.36465,-219.8828,1
335,211.47078,-342.56912,-347.91745,1
336,415.39243,-528.5723,-161.70425,1
337,253.14296,-220.40157,-275.97247,1
338,233.61847,-216.38397,-378.27255,1
339,-99.7994,252.23051,418.64722,1
340,-63.46043,175.85646,477.3584,1
341,129.44148,-21.523134,307.22012,1
342,-492.0878,239.1192,397.42947,1
343,89.281715,676.299,237.54285,1
344,-570.0229,120.640144,402.17896,1
345,-19.917402,-35.446907,266.40295,1
346,-122.38285,-6.8274384,274.61667,1
347,-63.200676,56.32693,211.17871,1
348,424.51855,45.74807,73.43401,1
349,401.87723,56.669804,-40.156364,1
350,368.90518,-42.51058,-17.623955,1
351,-280.72552,-405.19186,-446.78455,1
352,-192.86725,-473.95035,-509.8178,1
353,-210.24274,-503.71057,-420.509,1
354,138.88177,424.9753,206.0455,1
355,241.86945,496.18582,183.81056,1
356,199.09901,375.0864,149.93721,1
357,-279.71494,-567.3097,-232.54083,1
358,-114.864334,-349.3793,-305.28796,1
359,399.9725,-218.29056,-412.81174,1
360,-651.8051,34.710262,46.957153,1
361,-489.78018,-462.40976,121.13808,1
362,18.405788,-236.86482,141.35193,1
